time,One_full_time_working_person_heat_demand[kW],One_pensioneer_heat_demand[kW],Two_full_time_working_persons_heat_demand[kW],Two_pensioneers_heat_demand[kW],One_full_time_and_one_part_time_working_person_heat_demand[kW],Two_full_time_working_persons_one_child_heat_demand[kW],"One_full_time_and_one_part_time_working_person,_one_child_heat_demand[kW]",Two_full_time_working_persons_two_children_heat_demand[kW],One_full_time_and_one_part_time_working_person_two_children_heat_demand[kW],Two_full_time_working_persons_three_children_heat_demand[kW],One_full_time_and_one_part_time_working_person_three_children_heat_demand[kW]
1/8/2015 3:00,2.6727525,1.912267667,2.305202833,2.060412333,2.184786167,2.768327,2.426569333,2.304886167,2.269222167,2.115574667,2.3070285
1/8/2015 4:00,3.479551167,2.0054585,3.001052667,2.682369167,2.844287333,3.6039755,2.8669685,2.417210833,2.379809,2.754184,3.0034285
1/8/2015 5:00,5.330948333,2.812487667,4.404343333,3.936645333,4.174274667,5.289192333,4.2075625,3.389935833,3.3374825,4.042037667,4.407830667
1/8/2015 6:00,6.3185135,3.674777667,5.673967,4.870912833,5.389300333,6.5444555,7.517061,6.835996667,6.104684667,5.674400167,5.897045833
1/8/2015 7:00,6.079820333,3.569498167,5.243739,4.911265333,6.719909333,6.375124,6.074155833,4.523665,4.235800333,5.036745,6.134137833
1/8/2015 8:00,5.7831905,3.529334167,4.987901167,4.682595,4.727349333,5.989990167,4.765047167,4.162843167,4.319723667,4.801952167,4.991849667
1/8/2015 9:00,5.448244833,3.436474333,4.699017167,5.075070167,5.854748833,5.643067333,4.4890705,4.142037,4.077946333,7.463747833,5.145861333
1/8/2015 10:00,5.120253333,3.3595335,4.416130333,4.822223,4.185445167,5.303347,4.2188225,4.049298333,3.9866425,4.0528555,4.419626667
1/8/2015 11:00,4.93442,3.18011,4.2558515,3.8039225,4.257899833,5.1108685,4.065705167,3.833037167,3.773728167,3.905761667,4.2592215
1/8/2015 12:00,4.8337615,3.111101833,4.169035167,3.726325167,3.951258667,5.006610667,3.982768,3.749859667,3.691838,3.8260875,4.172336667
1/8/2015 13:00,4.879897833,2.985353167,4.208827,3.761890833,3.988972,5.054396833,4.020780833,3.598294833,3.542617667,3.862606,4.212160167
1/8/2015 14:00,5.001791,3.010156667,4.313958,3.855857667,4.0886115,5.180648833,4.345574833,3.628189,3.572048833,3.959088,4.317373833
1/8/2015 15:00,5.189969667,3.027091667,4.476258167,4.000924,4.242433667,5.375555667,6.243241333,3.648601833,3.592146167,4.108037667,6.812002
1/8/2015 16:00,5.365440667,3.3656215,4.627599833,4.136193333,4.385869,5.557302,4.645205,4.0566385,3.993867833,4.2469295,4.6312635
1/8/2015 17:00,5.566768667,3.558405333,6.202433167,4.291395667,4.550439333,5.8437275,4.586727,4.289002667,4.443931833,4.630647167,4.805042833
1/8/2015 18:00,5.628643167,3.601490167,6.2557985,4.339094667,4.601017667,5.8299155,4.637708667,4.340933833,4.273765667,4.455262333,6.5905405
1/8/2015 19:00,5.586820167,3.622954,4.818535,4.306854,4.566830833,5.7865975,4.6032485,4.366803667,4.520529,4.422158333,5.796541
1/8/2015 20:00,5.284526833,3.618143333,4.5578125,4.0738165,5.720920333,5.473494333,4.3541745,6.2156005,5.689351167,5.9329635,4.5614215
1/8/2015 21:00,4.5404585,3.2869415,3.9160665,3.5002185,3.711504167,4.702819833,3.741102167,8.787210167,5.279660833,3.593928,3.919167
1/8/2015 22:00,3.150473167,2.562985833,2.941587333,2.428684833,2.799649167,3.341028167,2.595825167,6.2824145,8.196558833,2.493706667,5.425662
1/8/2015 23:00,2.3866435,1.956304167,2.058438,2.0642115,2.175272667,2.549884833,1.966469167,2.357964333,2.321479333,1.889109833,4.766349
1/9/2015 0:00,1.961571,1.518554,1.69182,1.512165667,1.603444833,2.031712833,1.6162315,1.8303375,1.802016333,1.552650167,1.693159833
1/9/2015 1:00,1.977257833,1.547247333,1.705350833,1.524259333,1.616269167,2.047962333,1.6291575,1.864922167,1.836065833,1.5650675,1.706700833
1/9/2015 2:00,2.079920167,1.5445985,1.793894167,1.6034005,1.700187333,2.1542955,1.713745167,1.8617295,1.832922667,1.646327333,1.795314667
1/9/2015 3:00,2.288439667,1.637303667,1.973739833,1.764148333,1.870638,2.370271167,1.8855555,1.973468,1.9429325,1.811377833,1.9753025
1/9/2015 4:00,2.979229,1.7170955,2.569533167,2.296673,2.435309167,3.163661,2.454729667,2.2909355,2.037618167,2.358161333,2.571567667
1/9/2015 5:00,4.372315333,2.408081167,3.771045833,3.5949575,3.574059333,4.5286635,3.6025595,2.902499,2.857588,5.210921167,3.774032
1/9/2015 6:00,5.4099795,3.221982833,4.666013,5.9206095,4.4222765,5.759228167,4.681902333,7.4982815,3.955001,4.730903333,5.995343833
1/9/2015 7:00,5.429968,3.754700833,4.714105833,4.237337167,6.0052985,5.4696515,4.51351,3.905031333,3.626737667,4.120416667,4.4951675
1/9/2015 8:00,4.9516295,2.958226,4.270694333,4.041550167,4.271967667,5.128693,4.3042445,3.564270667,3.951707167,3.919383833,4.274076
1/9/2015 9:00,4.664846167,2.942345667,4.023348333,3.596108333,3.813181833,4.831655667,3.8435905,3.546457167,3.491581833,3.692384667,6.299024167
1/9/2015 10:00,4.384016,2.876468,3.781138,3.379617833,3.583623833,4.5407835,3.612201,3.467053167,3.4134065,3.4700985,3.784131167
1/9/2015 11:00,4.224904167,2.722843833,3.643907167,3.2569585,3.453560167,4.375980333,3.4811,3.503180667,3.2311065,3.344155667,3.646791167
1/9/2015 12:00,4.138718333,2.663759,3.569572333,3.190518833,3.3831105,4.286713833,3.6344485,3.210670333,3.160990833,3.275936833,3.572399833
1/9/2015 13:00,4.178221167,2.631691,3.603643,3.2209715,3.415400667,4.3276285,3.4426365,3.080898667,3.033227,3.307204833,3.6064965
1/9/2015 14:00,4.282586833,2.577328667,3.693657,3.301426667,3.725073667,5.7357005,3.528628667,4.502321167,3.0584275,3.389813833,6.402862167
1/9/2015 15:00,4.443708167,2.591827833,5.799596333,3.425634167,3.632417333,4.602609,3.661383667,3.123971833,3.0756345,3.741705333,3.835654833
1/9/2015 16:00,4.593948167,2.8816825,3.962200833,3.541453667,3.755227333,4.758221667,4.009532833,3.473337333,4.218170333,3.6362665,4.4084605
1/9/2015 17:00,4.766326667,3.046744833,4.3352345,3.674338833,3.896136,6.16444,3.927205,3.672290167,4.7777335,3.7727105,4.114129
1/9/2015 18:00,6.78628,3.0836345,4.1565665,3.715179667,3.939441,4.991637333,3.970856167,3.716754167,3.659243667,4.0390035,4.602982
1/9/2015 19:00,4.783495167,3.102011833,4.125681167,5.088764333,3.91017,4.954546167,6.7437315,5.134727667,3.902346167,5.753275667,4.128948833
1/9/2015 20:00,4.524668333,3.097893167,3.902448,3.488046333,3.6985975,4.686464667,3.7280905,3.7339395,3.676163167,3.581429,3.907405167
1/9/2015 21:00,3.887589833,2.814315,3.352979,2.996925333,3.177830333,4.026605333,3.203171667,3.392139167,3.339651,5.0441355,6.0600495
1/9/2015 22:00,2.703483333,2.198788667,2.331707333,2.308463667,2.209906167,2.800156333,3.977611,2.650234667,2.609227,2.139899167,2.333553333
1/9/2015 23:00,1.999038833,1.63702,3.691113833,1.54105,1.634074167,2.148420333,3.614083,1.973125833,1.942595667,1.582308167,1.725501333
1/10/2015 0:00,1.221385167,0.915842317,1.053423233,0.94156035,0.998396167,1.265060833,1.0063582,1.103879,1.086799033,0.966768317,1.05425795
1/10/2015 1:00,1.200319833,0.967227717,1.035254667,0.925321217,0.981177083,1.243242,0.98900145,1.165814833,1.147776,0.950094367,1.036074333
1/10/2015 2:00,1.300002167,1.000174433,1.121229,1.002165467,1.0626595,1.346488333,1.071134333,1.205527167,1.186873333,1.02899615,1.122117
1/10/2015 3:00,1.587128667,1.1319795,1.368870833,1.223509833,1.521726167,1.643882667,1.307711833,1.364392833,1.343282,1.256266167,2.256201
1/10/2015 4:00,2.371027167,1.283979,2.044970167,1.8278145,1.938147333,2.457678667,1.953603333,1.5476005,1.634300667,1.876749333,2.489714167
1/10/2015 5:00,3.648229833,1.9898035,3.1465345,3.036763,2.9821695,3.854717167,3.005951,2.398343167,2.471878667,2.887697833,3.149026167
1/10/2015 6:00,4.602640667,2.725805833,3.969698,4.949347,3.7623335,4.845123333,3.7923365,3.285457167,3.2346205,3.867505833,3.972840833
1/10/2015 7:00,4.282201333,2.8509785,3.917685333,3.301129,3.724757833,5.138721,3.528311,5.089159667,3.293449667,3.389508833,3.696248333
1/10/2015 8:00,3.866358,2.603406667,3.3346665,3.204917167,4.910558333,4.004614667,3.185677,3.268100333,2.999663333,3.060354333,3.337306667
1/10/2015 9:00,3.530256667,2.3136625,3.044785167,2.721458667,3.110095167,3.7343925,3.133107833,2.7886955,4.489494,4.993122833,5.3196865
1/10/2015 10:00,3.467450333,2.159886167,2.797109167,2.500082667,2.650997,3.359058333,2.672137333,2.824639,5.108892333,2.7913765,2.799323333
1/10/2015 11:00,3.116054333,1.942813833,2.687542833,2.402151833,3.946477667,3.2274805,2.567465833,2.341704,3.701295167,2.690823167,2.689670333
1/10/2015 12:00,3.050124833,1.936533167,2.6306805,3.191669667,2.495128333,3.159193667,2.513144167,2.555427833,2.298017333,2.4142785,3.075886333
1/10/2015 13:00,3.0769495,1.855720167,2.878176167,2.932856333,2.515188833,3.1869775,2.535245833,4.201972333,2.422313,2.659870833,2.655917333
1/10/2015 14:00,3.196167833,1.8388295,2.756639,2.463910833,2.612640833,3.388356833,4.034666833,2.216370667,2.183176333,3.931067667,2.758821167
1/10/2015 15:00,3.38131,1.875127167,2.916320833,2.606637167,2.763982667,3.5022215,2.786023667,2.260120667,2.2251495,2.900782167,2.918630833
1/10/2015 16:00,3.550057833,2.1052525,3.061863667,3.018082,2.901921167,3.677002333,4.892039,2.537495167,2.498232333,3.034352167,3.064287667
1/10/2015 17:00,3.764924833,2.306051667,3.247182167,4.022197167,3.0775605,3.899553833,3.102101833,3.000814,2.736512667,4.381259167,3.2497535
1/10/2015 18:00,3.873009833,2.3864475,3.340404167,2.985685667,3.16778,5.311478167,3.191158667,2.876423667,2.831916333,3.065620167,3.343049
1/10/2015 19:00,3.853741167,3.710741667,3.323784667,2.9708305,4.5494875,3.991545167,4.5764735,2.999348333,3.174231833,3.050367333,5.658617167
1/10/2015 20:00,3.606447667,2.504188333,3.110498667,2.7801935,2.948016833,3.735410167,4.938503,3.018338333,2.9716345,2.854626,3.112962
1/10/2015 21:00,2.977097333,2.315406333,2.567693833,3.095907167,2.433567,3.083554,2.452972667,2.790796167,2.747613833,2.356473833,2.5697275
1/10/2015 22:00,1.8740685,1.718407,3.583328333,2.6108115,1.5319185,1.9410835,1.768495167,2.071222333,2.260467333,1.483389333,1.6176315
1/10/2015 23:00,1.397888833,1.08418185,1.205654833,1.077626,1.142675833,1.447876,1.151788,1.307881667,1.507855333,2.8565595,1.206609167
1/11/2015 0:00,1.808442667,1.388965333,1.559750333,1.394119833,3.445250833,1.873109667,1.490062667,3.633885,1.648237167,1.431444333,1.560985167
1/11/2015 1:00,1.907210333,1.494151333,1.644936,1.470259833,1.5590095,1.975409167,1.571441667,1.800925167,1.773058333,1.509621833,1.646239167
1/11/2015 2:00,2.003862833,1.4881175,1.7282965,1.544768667,1.638016833,2.075518667,1.651078333,1.793650833,1.765897667,1.586125333,1.729665167
1/11/2015 3:00,2.204757667,1.577432167,1.901566,1.699637833,1.802233833,3.5112715,2.040966,1.901303833,1.871885667,3.495225667,1.903071
1/11/2015 4:00,2.870286833,1.654305833,2.4755725,2.2126905,2.346257333,2.9729245,2.3649665,1.993961,1.963108333,2.2719305,2.4775325
1/11/2015 5:00,4.212431667,2.320024667,3.633149,3.247343833,3.443365833,4.363062833,3.470824,2.7963625,2.753094333,3.3342835,3.636026
1/11/2015 6:00,5.212152,3.031330167,4.4953905,5.768106667,4.260566167,5.3985315,4.294542667,3.653711333,3.5971765,4.125595333,4.498950667
1/11/2015 7:00,5.0152525,2.944483333,4.325568833,4.090595,4.323974333,5.274356833,4.132307333,3.991620167,3.4941195,4.194102,4.328992833
1/11/2015 8:00,4.770563,2.848992,4.114527,3.677604,4.123957333,5.2522695,4.155053333,3.4339355,3.380801833,4.0004235,4.117785
1/11/2015 9:00,4.494266833,2.834752667,4.169150667,3.688969,3.673745167,6.350958333,3.704907667,3.416774,3.5851975,6.584105833,5.208665333
1/11/2015 10:00,4.223704833,2.771283833,5.324392833,3.256034667,4.853773,6.305806667,5.452688667,9.431998667,7.862055333,3.343206833,4.824928667
1/11/2015 11:00,4.070411667,2.6232775,3.510658833,4.539051,3.327273167,4.919356167,3.353806667,3.6629965,3.112954,3.221869667,3.513439167
1/11/2015 12:00,3.987377667,2.641951167,3.439043333,3.073851,3.259398833,4.207859,4.686583167,8.7827315,4.6625195,3.156145,3.441766667
1/11/2015 13:00,4.0254355,2.462623,3.471867667,3.103189167,3.290508833,4.1693795,3.316749333,2.9682385,2.922310667,4.026610667,3.474617333
1/11/2015 14:00,4.125985333,2.483082333,3.558591167,3.180703167,3.372701,4.273524667,3.3995975,3.214192667,2.9465895,3.826709333,3.561408333
1/11/2015 15:00,4.281214,2.497052,3.6924725,3.300367833,3.49959,4.434304167,3.527497333,3.009736833,2.9631675,3.3887265,3.695396167
1/11/2015 16:00,4.425960333,2.776306333,3.817314,3.411953167,5.0191025,4.6621255,3.646761667,3.346327167,7.868016167,3.503298667,3.820336667
1/11/2015 17:00,4.5920355,2.935333833,3.960551,3.539979333,3.753665667,4.756240833,3.7835985,3.538004167,3.4832605,3.8591125,3.963687
1/11/2015 18:00,4.643076,2.9708755,4.004573,3.579325833,3.7953865,4.809106833,3.825652833,3.580842333,4.921260833,4.123872333,7.279218667
1/11/2015 19:00,4.608576833,2.98858,3.9748175,3.552730333,3.767186333,4.773374167,3.797226167,4.9980075,3.546445667,3.647845667,5.744970333
1/11/2015 20:00,4.359215,2.984610333,3.759746333,3.360498167,3.563349667,4.515093833,3.591765167,3.597400333,3.7630295,3.450466833,3.762724
1/11/2015 21:00,3.745431833,2.711403833,3.2303695,2.8873355,3.0616255,3.879363,3.086040167,5.228939333,3.217529333,4.931613167,3.232927333
1/11/2015 22:00,2.590994333,2.1096375,2.234687167,1.997385833,2.117954833,2.7615435,2.359204333,7.116244667,2.503434333,2.0508605,2.236457167
1/11/2015 23:00,1.994655833,1.633736,1.720355333,1.537671167,3.597465833,2.0659825,1.643492167,1.969167333,4.1208335,1.803197833,3.994209833
1/12/2015 0:00,1.894356833,1.463614333,1.633850833,1.460351667,1.5485025,1.962096833,1.560852,1.764117333,1.736820667,1.4994475,1.6351435
1/12/2015 1:00,1.934821833,1.51404,1.668750333,1.491545333,1.581579333,2.004008167,1.594192333,1.824895833,1.796659167,1.531477167,1.670072
1/12/2015 2:00,2.035279833,1.5114475,1.755393333,1.568987833,1.6636975,2.108059,1.676964833,1.8217725,1.793583833,1.610994167,1.756783667
1/12/2015 3:00,2.2393245,1.602163833,1.931378333,1.726285,1.830489833,2.319400167,1.845087167,1.9311125,1.901233167,1.772502333,1.932908167
1/12/2015 4:00,2.915287833,1.680242167,2.5143855,2.247382333,2.383041833,3.019535,2.402045333,2.0252225,1.993885667,2.307550333,2.516376167
1/12/2015 5:00,4.2784755,2.356398667,3.690110667,3.298257,3.497351,4.509365667,3.749600667,2.840205333,2.796257667,3.610919333,4.1361575
1/12/2015 6:00,5.293868667,3.154454333,4.5658695,4.081018667,4.327364167,5.561069833,4.361872167,3.932289,4.096162167,5.9403625,6.841979333
1/12/2015 7:00,5.093882833,2.990648833,4.393385333,3.926850167,4.163889667,5.276033833,4.645814667,3.604675833,3.770194167,4.480701,4.396864333
1/12/2015 8:00,4.845355333,2.893659333,4.179035833,3.7352625,5.9351785,5.096518333,3.9923205,4.883599333,3.433806667,4.0596255,4.1823445
1/12/2015 9:00,4.564728333,2.879197167,3.936997833,4.92012,3.731343667,4.727956667,3.761097667,3.6916355,3.637938833,3.613137833,3.940115667
1/12/2015 10:00,4.289925333,2.814733667,3.699985667,3.531443667,3.5067105,4.4433275,3.534675167,3.392643,3.340147,3.619982333,5.975407
1/12/2015 11:00,4.1342275,2.664405833,3.565700167,3.187057167,3.379438667,4.359960833,3.406388667,3.2114505,3.161759333,3.272382333,3.568522833
1/12/2015 12:00,4.0498925,2.606588833,3.492962167,5.096484667,3.310501,4.194711167,3.336900167,3.141762,3.093150333,3.205628,5.7682185
1/12/2015 13:00,4.088547167,3.200794167,3.526301333,3.151842167,3.342098667,4.234747667,3.368749167,3.014776167,2.9681275,3.236224,3.529092667
1/12/2015 14:00,4.190673333,2.522012833,3.614382833,4.631763,3.42558,4.3405265,3.452896833,3.039822333,2.992786667,3.317061667,3.617245167
1/12/2015 15:00,4.348335833,2.536202,3.750363667,3.352111333,3.5544575,4.503826833,5.332886333,3.056923667,3.009623833,3.4418565,3.7533335
1/12/2015 16:00,4.495351,2.819834333,3.877163167,3.465445667,3.674633,4.6560995,3.703934833,5.359634833,3.346201167,3.558224333,3.8802325
1/12/2015 17:00,4.664030667,2.981354667,4.134825833,3.595479667,3.812515333,6.0584855,3.842917833,3.593474333,3.537872167,3.691739667,4.0258305
1/12/2015 18:00,4.715871667,3.0174525,4.179537333,3.635444,4.0792515,4.884504833,3.885632,3.636984333,9.889325167,3.7327735,4.513700667
1/12/2015 19:00,4.905191167,3.035436167,4.0371355,3.6084305,3.826248667,6.148184667,3.856761167,3.658658333,4.997872167,5.1062275,4.040331667
1/12/2015 20:00,4.427558833,3.031404667,3.818692167,3.413184667,3.619216667,4.58775,3.648077167,3.6538005,3.597264167,3.504563333,4.264838833
1/12/2015 21:00,5.771130167,2.753912833,3.505376,2.932604167,3.111493833,4.016216,3.134423833,16.15346483,3.2679745,3.0111165,8.750285167
1/12/2015 22:00,2.643140667,2.150187333,2.279663,2.0375855,3.9087985,2.737656333,2.177810667,2.812947833,2.772847167,2.316496167,3.1677145
1/12/2015 23:00,1.977740833,1.617648333,1.705767167,1.524630833,2.065383833,2.048461667,1.629554833,1.9497775,2.1409015,1.565449167,2.150241
1/13/2015 0:00,1.417702333,1.060167033,1.222744333,1.0929,1.158871333,1.468397167,1.168112833,1.277836333,1.258064667,1.122160333,1.223712167
1/13/2015 1:00,1.428337333,1.150965333,1.231916333,1.101099,1.167564833,1.479413333,1.176877,1.387277667,1.365811833,1.130577833,1.232891833
1/13/2015 2:00,1.546955167,1.190171833,1.334222333,1.192540667,1.264526833,1.602272833,1.274611333,1.434533,1.412336167,1.224467833,1.335279333
1/13/2015 3:00,1.888626333,1.347014833,1.6289065,1.455933,1.543818667,1.956161,1.556129167,1.6235775,1.598456167,1.494911667,1.630196833
1/13/2015 4:00,2.821437667,1.527888667,2.433441,2.175033167,2.306325333,4.1500055,2.324717333,1.841588333,1.813093167,2.233264,2.435366667
1/13/2015 5:00,4.341261833,2.367795333,3.744262667,3.346659,3.548675,4.4965,3.576973333,3.075234333,2.809780833,3.436257,3.7472285
1/13/2015 6:00,5.476977,3.243611,4.7237975,4.2221765,4.701401167,5.6728265,4.512744333,4.1308685,4.407631333,4.783933667,5.170662667
1/13/2015 7:00,6.845749333,3.3026035,4.394923167,4.152585833,4.165347,5.355778167,4.422921667,3.980679833,4.9776545,4.033393,5.284652333
1/13/2015 8:00,4.600826667,3.0835985,5.718214167,4.947947333,3.760851333,4.843244333,3.7908415,3.846884333,3.569491667,4.090429833,6.243766333
1/13/2015 9:00,4.200878,3.452735333,3.623184667,3.238436667,3.433921167,4.351097,3.461305,3.318446167,4.662924833,3.549498333,3.626054
1/13/2015 10:00,3.859161,2.570187167,3.328458667,2.975009167,3.154591167,3.997158333,3.179746833,3.097888,3.049953167,3.054657667,5.663292
1/13/2015 11:00,3.707992667,2.311879167,3.198078833,4.259664333,3.031022,3.918483667,3.055192833,2.786543833,2.964719833,2.935002667,3.200611667
1/13/2015 12:00,3.629539167,2.3044045,3.130414167,2.797994833,2.966892,4.462722333,3.214910833,2.777535667,2.734557667,2.872903833,3.132893333
1/13/2015 13:00,3.661458667,2.208240667,3.157944833,2.822602,2.992984167,3.792388,3.016851167,2.6616275,2.6204435,2.898169167,3.160444667
1/13/2015 14:00,3.8033245,2.1881415,3.280301333,2.931964833,3.108950667,3.939326167,3.1337415,2.637402333,2.596593,3.010461,3.2828985
1/13/2015 15:00,4.0236375,3.5259395,3.6946785,3.101804167,3.289039667,4.1675175,3.315268,2.6894615,2.647847667,5.151824,3.473065
1/13/2015 16:00,4.224441333,2.505174667,3.643506833,3.256601833,4.545117167,4.375501667,4.863713167,3.240821167,3.194099167,5.3107645,4.087647667
1/13/2015 17:00,4.480125,2.744118,3.864030167,3.453707333,4.537226667,4.640328167,4.275373,3.307529667,3.256351833,3.546172,3.868956333
1/13/2015 18:00,4.608743,2.839787,3.9749605,3.552857833,3.767322667,4.851444333,5.198556333,3.422840167,3.591172,3.647977667,6.684390167
1/13/2015 19:00,4.585811833,2.961145333,3.9551835,3.535182,5.715552667,4.827694167,3.778470167,9.877733667,3.5138905,3.629827833,6.664594333
1/13/2015 20:00,4.291542,2.979893833,3.701381,3.3083305,3.508033333,4.445002833,3.760367,3.5917135,5.855170333,4.7980965,3.704312167
1/13/2015 21:00,3.542637667,2.7552495,3.055463667,4.697979667,3.120216167,3.669318,2.918948833,3.5422405,7.042254167,2.804118833,3.501007667
1/13/2015 22:00,2.230074333,2.044842,2.147760667,1.943513333,1.822928833,2.309818667,1.8374655,2.9072675,4.387389,2.857113833,1.924923
1/13/2015 23:00,1.637763833,1.270889167,1.4125425,1.262544167,1.338755667,1.774226333,1.349431667,1.531823,3.4689645,2.171386667,1.413661
1/14/2015 0:00,1.888967833,1.450509833,1.629202,1.456196833,1.544097833,1.956514667,1.556411333,1.748322167,1.7212705,1.495182167,1.630491833
1/14/2015 1:00,1.970628167,1.543647,1.699632167,1.519148167,1.61085,2.041094667,1.623695167,1.860581833,1.831792,1.559819,4.407259667
1/14/2015 2:00,2.070603833,1.537679167,1.78586,1.5962185,1.692572833,2.144645,1.706069167,1.853389667,1.824712167,1.6389535,1.787273
1/14/2015 3:00,2.278189333,1.6299695,1.9648985,1.7562455,1.862258667,2.359654167,1.8771095,1.964628667,1.9342295,1.803264667,1.966454333
1/14/2015 4:00,2.965884167,1.709403667,2.558023167,2.286386167,2.424401,3.147971833,2.443733333,2.060371167,2.249784167,2.3475985,2.560048667
1/14/2015 5:00,4.3527305,2.397295333,3.754153667,3.355498833,5.308132667,4.588143333,3.586422667,3.110791667,2.844787833,3.669694333,3.757126833
1/14/2015 6:00,5.385747,3.132291,6.979177833,4.151847333,4.402467667,5.578333333,6.769775,3.996694333,3.716982167,4.7117225,5.535036833
1/14/2015 7:00,5.406649667,3.118150333,7.036924167,4.2193635,4.460516333,6.595278167,4.269937,3.667236667,3.831786833,7.6021265,4.473173667
1/14/2015 8:00,4.9294495,3.019478833,4.251564667,3.800089833,4.029477167,5.10572,4.061609333,5.292255833,3.493402167,3.901827333,4.2549315
1/14/2015 9:00,4.643951,2.929166833,4.005327,3.804359833,3.796102,4.8100125,3.826373833,3.530571,3.475942833,3.675845667,4.010365
1/14/2015 10:00,4.364379667,2.863583333,3.7642005,3.364479333,3.567571833,4.520444333,3.596021333,3.742914333,3.3992165,3.678915667,4.208439333
